instance,balance-hard,balance-soft,balance-hard-mean,balance-hard-max,balance-hard-min,balance-hard-std,balance-hard-entropy,balance-soft-mean,balance-soft-max,balance-soft-min,balance-soft-std,balance-soft-entropy,nhard_len_stats.ave,nhard_len_stats.max,nhard_len_stats.min,nhard_len_stats.stddev,nhards,nsoft_len_stats.ave,nsoft_len_stats.max,nsoft_len_stats.min,nsoft_len_stats.stddev,nsoft_wts,nsofts,soft_wt_stats.ave,soft_wt_stats.max,soft_wt_stats.min,soft_wt_stats.stddev,ncls,nvars,VG-mean,VG-max,VG-min,VG-std,VG-entropy,VCG_C-entropy,VCG_C-max,VCG_C-mean,VCG_C-min,VCG_C-std,VCG_V-entropy,VCG_V-max,VCG_V-mean,VCG_V-min,VCG_V-std,Horn-fraction,Horn-V-mean,Horn-V-max,Horn-V-min,Horn-V-std
MaximumCommonSub-GraphExtraction/solved/g8_n39e38_n43e43_n58e57_n67e69_n67e68_n67e69_n67e68_n82e119.wcnf.gz,0.9848816579999999,0.0,0.989878743,1.0,0.022727273,0.072502143,0.101171806,0.0,0,0,0.0,0.0,2.5,44,1,0.89,412960,1.0,1,1,0.0,1,38,1,1,1,0,412998,7790,109.436457,463,26,33.36220111,3.572931727,0.699568137,44,2.4950290319999997,1,0.891627568,3.542501226,7794,132.27753529999998,33,385.08459,0.999278447,131.2410783,7793,26,385.0465816
pseudoBoolean/primes-dimacs-cnf/normalized-par32-4.opb.msat.wcnf.gz,0.212527708,1.0,0.278669825,1.0,0.0,0.44834468200000005,0.591692626,1.0,1,1,0.0,0.0,2.3,3,1,0.7,11397,1.0,1,1,0.0,1,6352,1,1,1,0,17749,6352,7.0535264479999995,178,1,12.91217062,1.71994743,1.070798847,3,1.8321032169999998,1,0.835425691,1.650428604,90,5.119332494,2,6.458908406,0.581384867,2.0,2,2,0.0
MaximumCommonSub-GraphExtraction/solved/g2_n44e43_n57e61.wcnf.gz,0.97918905,0.0,0.986389545,1.0,0.022727273,0.084105636,0.12929037300000001,0.0,0,0,0.0,0.0,2.35,44,2,1.0,50351,1.0,1,1,0.0,1,43,1,1,1,0,50394,1231,86.36311942,119,11,17.7690913,1.6320307569999999,0.6448000939999999,44,2.346509505,1,1.0021730070000001,1.649662636,387,96.06011373,12,57.48263293,0.998293448,94.99268887,386,11,57.35456254
MaxSATQueriesinInterpretableClassifiers/wcnf_gz/adult_train_4_CNF_3_1.wcnf.gz,0.814749823,1.0,0.9485768290000001,1.0,0.0,0.220859295,0.202684552,1.0,1,1,0.0,0.0,2.33,13,2,1.74,844347,1.0,1,1,0.0,1,29737,1,1,1,0,874084,96481,25.87735409,28182,2,396.33536319999996,0.830531957,0.378657205,13,2.283313732,1,1.728085851,0.829631198,28067,20.68602108,2,393.64687369999996,0.9503262840000001,16.91102911,21682,1,299.9933821
reversi/rev66-16.wcnf.gz,0.578133762,0.5,0.642542996,1.0,0.0,0.233538496,1.1642323159999999,0.5,1,0,0.5,0.693147181,2.55,47,1,2.42,83784,1.0,1,1,0.0,1,72,1,1,1,0,83856,13912,42.11385854,144,3,31.34980858,3.327681952,0.705381568,47,2.5527571069999997,1,2.419695258,2.33455081,161,15.38700403,4,20.44882456,0.910322458,11.37780334,103,3,14.70759239
uaq/uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr13-plb100.wcnf.gz,0.45054453200000005,1.0,0.5929731189999999,1.0,0.0,0.272550539,1.6061234180000001,1.0,1,1,0.0,0.0,2.48,21,1,2.25,5414,1.0,1,1,0.0,1,150,1,1,1,0,5564,2046,14.82209189,146,1,35.15406144,1.940069325,1.422601539,21,2.436376707,1,2.231662126,1.853162734,68,6.625610947999999,1,10.78332811,0.8601725379999999,4.26001955,34,1,5.876193732999999
maxclique/structured/p_hat1000-1.clq.wcnf.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,2.0,2,2,0.0,377247,1.0,1,1,0.0,1,1000,1,1,1,0,378247,1000,755.4939999999999,895,592,73.28935778,5.432351791,0.01833253,2,1.997356225,1,0.05134964,5.432351791,895,755.4939999999999,592,73.28935778,0.002643775,1.0,1,1,0.0
extension-enforcement/extension-enforcement_non-strict_stb_200_0.05_3_10_1.wcnf.gz,0.639719626,0.9510025059999999,0.674349125,1.0,0.0,0.209527358,1.056103663,0.9510025059999999,1,0,0.21586277899999998,0.195552778,2.74,201,2,7.12,148390,1.0,1,1,0.0,1,39900,1,1,1,0,188290,76190,105.55112220000001,968,2,108.3295886,0.9380210940000001,1.069453853,201,2.371342079,1,6.3574444560000005,0.25002931300000003,780,5.860349127,2,38.70852070000001,0.998990918,5.359102244,779,2,38.68648489
MaxSATQueriesinInterpretableClassifiers/MLIC_maxsat_benchmarks/credit_train_0_DNF_3_1.wcnf.gz,0.345386614,1.0,0.823637882,1.0,0.0,0.38112795899999996,0.46583212399999996,1.0,1,1,0.0,0.0,4.77,19,2,6.24,391541,1.0,1,1,0.0,1,27329,1,1,1,0,418870,45245,67.53349541,19393,2,582.4752779,1.0593572009999999,0.7251212909999999,19,4.523436866,1,6.1055199170000005,1.057114754,19290,41.877157700000005,2,578.6932396000001,0.8351445559999999,14.85921096,4389,1,124.7668428
maxcut/dimacs_mod/hamming10-2.clq.wcnf.gz,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0.5,0.693147181,0.0,0,0,0.0,0,2.0,2,2,0.0,1,1640,1,1,1,0,1640,41,41.0,41,41,0.0,0.0,0.0,2,2.0,2,0.0,0.0,80,80.0,80,0.0,0.5,40.0,40,40,0.0
scheduling/cnf_10_center.wcnf.gz,0.500296786,0.698917887,0.499944154,1.0,0.0,0.270384845,1.5132264569999998,0.698917887,1,0,0.458728323,0.611778388,2.5,217,1,1.89,702017,1.0,1,1,0.0,1,1571,1,1,1,0,703588,182404,19.88822614,1762,2,45.49113885,1.3128063490000002,0.70217713,217,2.497261181,1,1.8843911430000002,0.830469094,576,9.632699941,1,31.54760327,0.741648522,6.3128659460000005,367,1,19.67027542
MaximumCommonSub-GraphExtraction/solved/g2_n68e88_n77e106.wcnf.gz,0.982213507,0.0,0.987209102,1.0,0.034482759,0.082241048,0.12416194900000001,0.0,0,0,0.0,0.0,2.53,29,1,0.82,68951,1.0,1,1,0.0,1,88,1,1,1,0,69039,1531,94.32070542,148,2,31.80216784,3.607700385,0.7136775059999999,29,2.527412042,1,0.8177363040000001,3.6293373239999998,780,113.9712606,3,90.88280556,0.998232883,112.88373610000001,778,3,90.73000013
optic/gen_mult_4_5_9999.wcnf.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,39.03,176,1,19.84,29522,1.0,1,1,0.0,1,4754,1,1,1,0,34276,4754,760.9124947,3135,1,291.80292410000004,6.795412751000001,4.119246686,176,33.75726456,1,22.62482165,6.249481452,2950,243.38746319999998,2,193.1238408,0.138901856,1.001472444,2,1,0.03834418
pseudoBoolean/primes-dimacs-cnf/normalized-par32-5.opb.msat.wcnf.gz,0.21213855199999998,1.0,0.27837672,1.0,0.0,0.44819986799999995,0.5914136489999999,1.0,1,1,0.0,0.0,2.3,3,1,0.7,11409,1.0,1,1,0.0,1,6352,1,1,1,0,17761,6352,7.0724181360000005,170,1,12.96864976,1.728517927,1.070920901,3,1.83356793,1,0.836233496,1.657683906,86,5.126889169,2,6.4847928989999994,0.580992061,2.0,2,2,0.0
MaximumCommonSub-GraphExtraction/solved/g2_n44e59_n74e84.wcnf.gz,0.977670687,0.0,0.983642127,1.0,0.033333333,0.09291880599999999,0.15132279099999998,0.0,0,0,0.0,0.0,2.54,30,1,0.86,31153,1.0,1,1,0.0,1,59,1,1,1,0,31212,870,76.34482759,160,2,30.14445207,2.960812945,0.720642012,30,2.54155453,1,0.866471153,2.895722535,842,91.18045977,3,72.66998833,0.997565039,90.08390805,840,3,72.51839937
scheduling/cnf_10.wcnf.gz,0.499967046,1.0,0.499169274,1.0,0.0,0.276726076,1.574956676,1.0,1,1,0.0,0.0,2.53,217,1,2.07,1056214,1.0,1,1,0.0,1,1725,1,1,1,0,1057939,259443,24.11365502,3333,2,42.07228471,2.424613367,0.8083656929999999,217,2.524152149,1,2.074125422,1.2548681879999999,5628,10.29281576,1,37.17477733,0.7278302440000001,6.606187101000001,4608,1,22.81941004
close_solutions/SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug6_q0.used-as.sat04-725.cnf.wcnf.10.wcnf.gz,0.6497401429999999,0.968197702,0.8968010340000001,1.0,0.0,0.204166583,0.859007973,0.968197702,1,0,0.17547339399999998,0.140952374,2.97,352,1,8.79,4671353,1.0,1,1,0.0,1,138795,1,1,1,0,4810148,138795,163.66264630000003,13241,3,518.2310749,3.907839305,0.6783370240000001,352,2.914005349,1,8.670960881000001,3.663555792,14249,100.9892071,3,443.7383087,0.9604758520000001,69.90333946,7131,1,228.3201244
fault-diagnosis/s38584_nan_explicit_7_0.wcnf.gz,0.38735471200000005,0.0,0.451572165,1.0,0.0,0.17032999899999998,1.060225983,0.0,0,0,0.0,0.0,2.7,316,1,5.37,952481,1.0,1,1,0.0,1,49770,1,1,1,0,1002251,150217,101.95798740000001,5828,1,231.50063480000003,3.7202634519999997,0.860757725,316,2.613776389,1,5.2481112780000005,2.559354316,5994,17.43917133,1,74.09990417,0.801026888,10.88557886,5073,0,39.24661963
extension-enforcement/extension-enforcement_non-strict_stb_200_0.05_4_10_2.wcnf.gz,0.639719626,0.95085213,0.674349125,1.0,0.0,0.209527358,1.056103663,0.95085213,1,0,0.21617667899999998,0.195998513,2.74,201,2,7.12,148390,1.0,1,1,0.0,1,39900,1,1,1,0,188290,76190,105.55112220000001,968,2,108.3295886,0.9380210940000001,1.069453853,201,2.371342079,1,6.3574444560000005,0.25002931300000003,780,5.860349127,2,38.70852070000001,0.998990918,5.359102244,779,2,38.68648489
bcp/hipp-yRa1/su/SU-100kb__simp-genos.haps.21.wcnf.gz,0.33366658899999996,1.0,0.277674532,1.0,0.0,0.238646687,1.312141185,1.0,1,1,0.0,0.0,2.59,85,1,2.6,33228,1.0,1,1,0.0,1,174,1,1,1,0,33402,6460,49.56563467,180,4,23.27288371,4.318200285,0.7741342520000001,85,2.580504161,1,2.595589016,2.443346949,217,13.34272446,1,28.12460996,0.345727801,4.789628483,70,1,8.346493165
des/cnf.20.p.9.wcnf.gz,0.6233427429999999,1.0,0.68696474,1.0,0.0,0.299156437,1.224767102,1.0,1,1,0.0,0.0,2.31,7,1,0.83,580509,1.0,1,1,0.0,1,7040,1,1,1,0,587549,129928,10.39594237,26,3,6.263402686,2.290578925,0.8282934590000001,7,2.292156058,1,0.8400537779999999,2.116137129,32,10.36538698,4,6.696228595,0.781912657,6.919085955,26,2,5.2276793
MaxSATQueriesinInterpretableClassifiers/MLIC_maxsat_benchmarks/toms_test_0_DNF_2_1.wcnf.gz,0.48283827,1.0,0.9735851590000001,1.0,0.0,0.16036551300000002,0.12204988,1.0,1,1,0.0,0.0,4.03,97,2,13.73,179066,1.0,1,1,0.0,1,4639,1,1,1,0,183705,6455,296.9033308,3002,3,456.27621780000004,3.12639869,0.249390465,97,3.9561743010000003,1,13.56353791,2.908340435,2225,112.59008519999999,2,304.337582,0.974252198,54.7344694,611,1,68.23106602
MaxSATQueriesinInterpretableClassifiers/wcnf_gz/heart_train_4_CNF_3_1.wcnf.gz,0.584237579,1.0,0.878111588,1.0,0.0,0.327156884,0.37067071100000004,1.0,1,1,0.0,0.0,3.01,12,2,2.94,4660,1.0,1,1,0.0,1,365,1,1,1,0,5025,737,30.32428765,261,2,43.25729239,1.621242783,0.663469357,12,2.860298507,1,2.87524793,1.636968246,233,19.50203528,2,37.71262196,0.8869651740000001,11.59972863,107,1,17.6254919
SeanSafarpour/rsdecoder4.dimacs.filtered.wcnf.gz,0.0,0.5078181970000001,0.0,0.0,0.0,0.0,0.0,0.512470047,1,0,0.20177747199999999,1.274970613,0.0,0,0,0.0,0,2.74,4,1,0.46,1,933978,1,1,1,0,933978,237783,7.4981600870000005,605,1,17.48540284,1.8419949180000001,0.605172344,4,2.736554822,1,0.45540455399999996,1.9464502680000002,991,10.74880038,1,28.83582689,0.568567996,5.665152681,595,1,16.53500327
reversi/rev66-12.wcnf.gz,0.578174841,0.5,0.642629452,1.0,0.0,0.233593085,1.164366891,0.5,1,0,0.5,0.693147181,2.55,47,1,2.42,62856,1.0,1,1,0.0,1,72,1,1,1,0,62928,10452,42.04477612,144,3,31.32241483,3.3340436980000003,0.708534439,47,2.551868802,1,2.419287948,2.344957986,161,15.36394948,4,20.36373118,0.91037376,11.36165327,103,3,14.6532212
gen-hyper-tw/GenHyperTW_flat30-1.wcnf.gz,0.542724269,1.0,0.544124446,1.0,0.0,0.128594706,1.028643452,1.0,1,1,0.0,0.0,2.96,10,2,1.5,2191365,1.0,1,1,0.0,1,300,1,1,1,0,2191665,1119405,12.36799282,802,3,54.10540773,0.96468157,1.060137442,10,2.96309655,1,1.499281805,1.185930661,534,5.801398957000001,2,21.02873048,0.8188021440000001,3.727364091,356,1,8.098139903
close_solutions/SAT11__application__fuhs__AProVE11__AProVE11-09.cnf.wcnf.4.wcnf.gz,0.50898939,0.6216723129999999,0.5037493239999999,1.0,0.0,0.20675321300000002,1.377842451,0.6216723129999999,1,0,0.48496994600000004,0.66323951,2.6,383,1,1.01,234694,1.0,1,1,0.0,1,68779,1,1,1,0,303473,68779,9.641678419,2497,4,32.73189253,1.9695207030000002,1.163898995,383,2.239075634,1,1.111916474,2.098403742,2497,9.879454485,3,17.74049975,0.7217116509999999,6.23102982,2497,3,16.58144222
bcp/msp/normalized-par32-5.wcnf.gz,0.18657659,1.0,0.23524183399999998,1.0,0.0,0.42414987200000004,0.545532942,1.0,1,1,0.0,0.0,2.52,3,1,0.52,13501,1.0,1,1,0.0,1,6352,1,1,1,0,19853,6352,9.307304786,170,3,12.94912384,1.832110964,1.096606067,3,2.034805823,1,0.8292780409999999,1.6347191580000002,86,6.359729219,3,6.419073568,0.48702966799999997,2.022197733,3,2,0.147326147
mbd/b21_C-mbd14-0322.wcnf.gz,0.421514915,1.0,0.362268443,1.0,0.0,0.43159958200000004,1.283638598,1.0,1,1,0.0,0.0,2.47,7,1,0.69,60054,1.0,1,1,0.0,1,3619,1,1,1,0,63673,24168,6.679576299,198,3,7.8290676239999994,2.0116866890000002,1.09264666,7,2.390259608,1,0.755459963,1.6027237890000001,197,6.297376696000001,3,8.723789782999999,0.455829001,3.0698857989999997,98,0,4.303600425
reversi/rev66-22.wcnf.gz,0.578100145,0.5,0.642472224,1.0,0.0,0.233493775,1.16412158,0.5,1,0,0.5,0.693147181,2.55,47,1,2.42,115176,1.0,1,1,0.0,1,72,1,1,1,0,115248,19102,42.17055806,144,3,31.37216051,3.3218320169999997,0.7026582259999999,47,2.553484659,1,2.420028564,2.325202352,161,15.40592608,4,20.51838206,0.9102804390000001,11.39105853,103,3,14.75205469
maxclique/structured/hamming10-4.clq.wcnf.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,2.0,2,2,0.0,89600,1.0,1,1,0.0,1,1024,1,1,1,0,90624,1024,176.0,176,176,0.0,0.0,0.061890750999999994,2,1.988700565,1,0.105696536,0.0,176,176.0,176,0.0,0.011299435,1.0,1,1,0.0
min-fill/MinFill_R0_queen7_7.wcnf.gz,0.576510384,1.0,0.567545713,1.0,0.0,0.224780764,1.959532206,1.0,1,1,0.0,0.0,3.47,8,1,1.48,109816,1.0,1,1,0.0,1,700,1,1,1,0,110516,16758,37.87504475,385,8,59.67817595,2.74515277,1.391425734,8,3.457055992,1,1.492271365,2.6220302980000003,288,22.79866332,5,42.74645878,0.658646712,12.03407328,192,2,25.2744897
MaximumCommonSub-GraphExtraction/solved/g2_n35e34_n70e73.wcnf.gz,0.9769429000000001,0.0,0.9833317509999999,1.0,0.041666667000000004,0.093628183,0.152330891,0.0,0,0,0.0,0.0,2.52,24,2,0.84,26325,1.0,1,1,0.0,1,34,1,1,1,0,26359,766,73.12793734,83,19,14.21154342,1.8915618790000002,0.712215587,24,2.518722258,1,0.845034246,1.9782004290000001,392,86.67232376,20,66.09877443,0.997420236,85.58746736,391,19,65.94807317
treewidth-computation/TWComp_1dj7_N73.wcnf.gz,0.57301172,0.0,0.5657528470000001,1.0,0.0,0.156763475,1.4226856140000002,0.0,0,0,0.0,0.0,3.29,74,2,0.92,907327,1.0,1,1,0.0,1,72,1,1,1,0,907399,105922,34.06436812,361,6,87.40829283,0.525214864,0.981046456,74,3.293392433,1,0.921319945,0.988637251,570,28.21341176,3,98.09850736,0.587842834,15.81815865,286,2,49.62675424
maxclique/structured/p_hat1000-3.clq.wcnf.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,2.0,2,2,0.0,127754,1.0,1,1,0.0,1,1000,1,1,1,0,128754,1000,256.508,418,105,74.00872878,5.451638762999999,0.045466627,2,1.992233251,1,0.087786255,5.451638762999999,418,256.508,105,74.00872878,0.007766749,1.0,1,1,0.0
maxcut/dimacs_mod/p_hat300-3.clq.wcnf.gz,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0.5,0.693147181,0.0,0,0,0.0,0,2.0,2,2,0.0,1,1270,1,1,1,0,1270,43,30.53488372,39,22,4.389993046,2.6565278269999997,0.0,2,2.0,2,0.0,2.6565278269999997,76,59.06976744,42,8.779986091,0.5,29.53488372,38,21,4.389993046
maxclique/structured/sanr400_0.7.clq.wcnf.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,2.0,2,2,0.0,23931,1.0,1,1,0.0,1,400,1,1,1,0,24331,400,120.655,148,90,9.428201048,3.5708743060000003,0.083839984,2,1.983560067,1,0.127159983,3.5708743060000003,148,120.655,90,9.428201048,0.016439933,1.0,1,1,0.0
xai-mindset2/diabetes.wcnf.gz,0.502927854,1.0,0.972071288,1.0,0.0,0.126313489,0.268613175,1.0,1,1,0.0,0.0,3.89,1255,1,48.3,2065282,1.0,1,1,0.0,1,10032,1,1,1,0,2075314,61620,478.8469328,3016,3,869.5880066999999,2.7105098130000003,0.15167307800000002,1255,3.878132177,1,48.184139200000004,2.603863531,1277,130.6124959,1,363.06662939999995,0.987273251,66.74336254,1254,1,219.5649222
MaxSATQueriesinInterpretableClassifiers/wcnf_gz/tictactoe_train_3_CNF_2_1.wcnf.gz,0.46961301899999996,1.0,0.790656677,1.0,0.0,0.40683989,0.513085322,1.0,1,1,0.0,0.0,3.37,10,2,2.96,6807,1.0,1,1,0.0,1,916,1,1,1,0,7723,1514,23.53764861,428,3,57.41080241,1.287892564,0.911158956,10,3.086494885,1,2.882349754,1.287892564,404,15.74438573,2,54.20974285,0.81548621,7.714663144,172,1,19.34674107
atcoss/sugar/atcoss_sugar_18.wcnf.gz,0.522612575,0.0,0.525932629,1.0,0.0,0.308427281,2.2147035219999998,0.0,0,0,0.0,0.0,3.46,11,1,1.21,823600,1.0,1,1,0.0,1,300,1,1,1,0,823900,53441,51.69938811,610,2,74.75356739,3.68874049,1.3056888770000001,11,3.457088239,1,1.206905453,3.7944490280000003,1030,53.29793604,2,133.2924161,0.608123559,30.92109055,736,1,75.36312327
MaximumCommonSub-GraphExtraction/solved/g6_n39e38_n43e43_n61e61_n67e69_n67e68_n82e119.wcnf.gz,0.985010375,0.0,0.9899240579999999,1.0,0.022727273,0.072357251,0.10105778300000001,0.0,0,0,0.0,0.0,2.5,44,1,0.89,297088,1.0,1,1,0.0,1,38,1,1,1,0,297126,5567,110.13885400000001,329,19,32.21052891,3.68161479,0.700460022,44,2.499562475,1,0.8900187909999999,3.6393921110000003,5491,133.4084785,24,325.4978227,0.999259573,132.3714748,5490,19,325.457662
treewidth-computation/TWComp_queen5_5_N25.wcnf.gz,0.575035623,0.0,0.571131198,1.0,0.0,0.164617206,1.464260305,0.0,0,0,0.0,0.0,3.16,26,2,0.93,38832,1.0,1,1,0.0,1,24,1,1,1,0,38856,7274,20.98845202,121,6,34.95450327,0.7881915290000001,1.0644476999999999,26,3.161390776,1,0.930088052,1.1377892490000001,186,16.8874072,3,40.01692793,0.640107062,10.11754193,94,2,20.20441488
maxclique/structured/MANN_a45.clq.wcnf.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,2.0,2,2,0.0,1980,1.0,1,1,0.0,1,1035,1,1,1,0,3015,1035,4.826086957,23,4,3.87469128,0.178844913,0.643189472,2,1.656716418,1,0.474805186,0.178844913,23,4.826086957,4,3.87469128,0.34328358200000003,1.0,1,1,0.0
ramsey/ram_k4_n18.ra0.wcnf.gz,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0.5,0.693147181,0.0,0,0,0.0,0,6.0,6,6,0.0,1,6120,1,1,1,0,6120,153,153.0,153,153,0.0,0.0,0.0,6,6.0,6,0.0,0.0,240,240.0,240,0.0,0.5,120.0,120,120,0.0
min-fill/MinFill_R1_games120.wcnf.gz,0.5884281020000001,1.0,0.5797665320000001,1.0,0.0,0.202242511,1.9451667209999999,1.0,1,1,0.0,0.0,4.01,9,1,1.47,963522,1.0,1,1,0.0,1,5021,1,1,1,0,968543,90752,68.71722937,946,1,139.96160859999998,2.8557107680000002,1.1982321409999999,9,3.9914861810000004,1,1.479696925,2.711789224,630,42.59879672,1,93.51316866,0.552526837,18.97601155,420,1,44.53086153
set-covering/crafted/scpcyc/scpcyc09_maxsat.wcnf.gz,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.333333333,1,0,0.471404521,0.6365141679999999,0.0,0,0,0.0,0,3.0,4,1,1.41,1,6912,1,1,1,0,6912,2304,25.0,25,25,0.0,0.0,0.6365141679999999,4,3.0,1,1.4142135619999998,0.0,9,9.0,9,0.0,0.333333333,1.0,1,1,0.0
extension-enforcement/extension-enforcement_non-strict_stb_150_0.05_2_8_3.wcnf.gz,0.6398252179999999,0.949812801,0.674643875,1.0,0.0,0.21021625800000002,1.058917589,0.949812801,1,0,0.218331043,0.199066071,2.74,151,2,6.16,83070,1.0,1,1,0.0,1,22436,1,1,1,0,105506,42742,80.53156146,724,2,83.13957664,0.960195468,1.071810881,151,2.368775236,1,5.507972392,0.266645985,584,5.84717608,2,33.38156384,0.998654105,5.34551495,583,2,33.35613062
maxcut/bipartite/maxcut-140-630-0.8-17.wcnf.gz,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0.5,0.693147181,0.0,0,0,0.0,0,2.0,2,2,0.0,1,1258,1,1,1,0,1258,140,9.985714286,17,4,2.830915335,2.391239918,0.0,2,2.0,2,0.0,2.391239918,32,17.97142857,6,5.66183067,0.5,8.985714286,16,3,2.830915335
atcoss/sugar/atcoss_sugar_02.wcnf.gz,0.574159496,0.0,0.5766113420000001,1.0,0.0,0.276431331,2.1014892830000003,0.0,0,0,0.0,0.0,3.43,11,1,1.46,377202,1.0,1,1,0.0,1,300,1,1,1,0,377502,40788,27.99431205,610,2,59.98366958,3.252305676,1.467908171,11,3.42461232,1,1.462926181,3.230463588,1026,31.69554771,2,85.31162228,0.724314043,21.67532117,514,1,58.1616056
SeanSafarpour/mem_ctrl-problem.dimacs_27.filtered.wcnf.gz,0.0,0.49141282299999994,0.0,0.0,0.0,0.0,0.0,0.492858674,1,0,0.155627072,1.2190153259999998,0.0,0,0,0.0,0,2.6,4,1,0.49,1,15983633,1,1,1,0,15983633,4426259,6.897772363,5734,1,37.77041061,1.37789929,0.681988835,4,2.60238514,1,0.492095758,1.651865397,20021,9.397454826,1,110.73525,0.660002454,5.759379196,14868,1,78.91062044
maxclique/structured/p_hat500-2.clq.wcnf.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,2.0,2,2,0.0,61804,1.0,1,1,0.0,1,500,1,1,1,0,62304,500,248.21599999999998,383,111,73.22658905,5.236475938,0.046715695999999994,2,1.9919748330000002,1,0.089223111,5.236475938,383,248.21599999999998,111,73.22658905,0.008025167,1.0,1,1,0.0
maxclique/structured/brock800_4.clq.wcnf.gz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,2.0,2,2,0.0,111957,1.0,1,1,0.0,1,800,1,1,1,0,112757,800,280.8925,319,235,13.42519809,3.97372749,0.042177942,2,1.992905097,1,0.08393191,3.97372749,319,280.8925,235,13.42519809,0.0070949030000000005,1.0,1,1,0.0
scheduling/cnf_12.wcnf.gz,0.500247287,1.0,0.496273643,1.0,0.0,0.278589328,1.580598374,1.0,1,1,0.0,0.0,2.53,265,1,2.11,1169238,1.0,1,1,0.0,1,2041,1,1,1,0,1171279,289958,23.49680299,2312,2,40.83559094,2.504076426,0.819360671,265,2.527466983,1,2.105100901,1.353412955,5573,10.2096476,1,35.42254564,0.725550445,6.542892419,4600,1,21.95275325
gen-hyper-tw/GenHyperTW_2bitcomp_5.wcnf.gz,0.54203989,1.0,0.544029791,1.0,0.0,0.129211449,1.031525475,1.0,1,1,0.0,0.0,2.98,17,2,1.52,2413090,1.0,1,1,0.0,1,310,1,1,1,0,2413400,1225430,12.71479399,847,3,55.91417031,0.959721817,1.066019471,17,2.977131847,1,1.523780163,1.1909246629999999,564,5.863256163,2,21.55393633,0.815701914,3.735892707,376,1,8.39597796
des/cnf.20.p.4.wcnf.gz,0.6233632179999999,1.0,0.687015963,1.0,0.0,0.29921312,1.224986985,1.0,1,1,0.0,0.0,2.31,7,1,0.83,438672,1.0,1,1,0.0,1,5320,1,1,1,0,443992,98194,10.39505469,26,3,6.262044457999999,2.291202084,0.828921985,7,2.292095353,1,0.840230537,2.116535377,32,10.36389189,4,6.695857325,0.7818181409999999,6.916705705,26,2,5.22810996
pseudoBoolean/primes-dimacs-cnf/normalized-par32-1.opb.msat.wcnf.gz,0.213886977,1.0,0.278743198,1.0,0.0,0.44838089600000003,0.591762395,1.0,1,1,0.0,0.0,2.3,3,1,0.69,11394,1.0,1,1,0.0,1,6352,1,1,1,0,17746,6352,7.02802267,162,1,12.57297973,1.7181796319999998,1.0725100840000001,3,1.831736729,1,0.830758232,1.6470366,82,5.117443325,2,6.294869007999999,0.579623577,2.0,2,2,0.0
maxclique/structured/brock400_2.clq.wcnf.gz,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0.5,0.693147181,0.0,0,0,0.0,0,2.0,2,2,0.0,1,1188,1,1,1,0,1188,40,30.7,36,24,2.570992026,2.1647311680000003,0.0,2,2.0,2,0.0,2.1647311680000003,70,59.4,46,5.141984053,0.5,29.7,35,23,2.570992026
fault-diagnosis/s38584_nan_explicit_2_0.wcnf.gz,0.382419501,0.0,0.45829120100000004,1.0,0.0,0.16338609199999998,0.994172576,0.0,0,0,0.0,0.0,2.73,316,1,5.48,1115040,1.0,1,1,0.0,1,49770,1,1,1,0,1164810,155804,111.52340120000001,7315,1,298.0003892,3.743218725,0.806568547,316,2.655412471,1,5.377360334,2.689188535,7478,19.852192499999997,1,81.26256454,0.824867575,12.54721317,6424,0,43.69806043
ramsey/ram_k4_n20.ra0.wcnf.gz,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0.5,0.693147181,0.0,0,0,0.0,0,6.0,6,6,0.0,1,9690,1,1,1,0,9690,190,190.0,190,190,0.0,0.0,0.0,6,6.0,6,0.0,0.0,306,306.0,306,0.0,0.5,153.0,153,153,0.0
